,Store,Date,Weekly_Sales
5024,36,20100618,485694.72000000003
5025,36,20100625,434879.87000000005
5026,36,20100702,434252.1499999999
5027,36,20100709,471713.58999999997
5028,36,20100716,466962.04
5029,36,20100723,452021.19999999995
5030,36,20100730,432451.9099999999
5031,36,20100806,467442.94000000006
5032,36,20100813,470436.79999999993
5033,36,20100820,437949.89999999997
5034,36,20100827,412050.73000000004
5035,36,20100903,431294.45
5036,36,20100910,434471.38
5037,36,20100917,454694.20999999996
5038,36,20100924,419348.5900000001
5039,36,20101001,422169.4700000001
5040,36,20101008,444351.61
5041,36,20101015,453308.1500000001
5042,36,20101022,424956.29999999993
5043,36,20101029,392654.2599999999
5044,36,20101105,405860.37000000005
5045,36,20101112,425804.8
5046,36,20101119,411615.71
5047,36,20101126,408891.49000000005
5048,36,20101203,360266.09
5049,36,20101210,404545.02999999997
5050,36,20101217,410214.7
5051,36,20101224,422093.59
5052,36,20101231,359310.64999999997
5053,36,20110107,384659.85
5054,36,20110114,410497.73000000004
5055,36,20110121,399191.05
5056,36,20110128,372174.12000000005
5057,36,20110204,417521.69999999995
5058,36,20110211,401501.20000000007
5059,36,20110218,427175.0299999999
5060,36,20110225,380279.44000000006
5061,36,20110304,402579.83999999997
5062,36,20110311,407506.78
5063,36,20110318,431412.22
5064,36,20110325,390732.02
5065,36,20110401,385672.11000000004
5066,36,20110408,428727.61
5067,36,20110415,414986.54
5068,36,20110422,374574.72
5069,36,20110429,340708.77999999997
5070,36,20110506,393401.3999999999
5071,36,20110513,395316.6499999999
5072,36,20110520,376183.44
5073,36,20110527,348655.2
5074,36,20110603,373703.95
5075,36,20110610,374182.04000000004
5076,36,20110617,394645.2499999999
5077,36,20110624,360009.94
5078,36,20110701,354270.7700000001
5079,36,20110708,377464.62000000005
5080,36,20110715,385631.48000000004
5081,36,20110722,361311.4100000001
5082,36,20110729,354361.08
5083,36,20110805,381017.75
5084,36,20110812,380188.69000000006
5085,36,20110819,373267.58
5086,36,20110826,344964.2
5087,36,20110902,350276.29000000004
5088,36,20110909,352960.64
5089,36,20110916,343108.12
5090,36,20110923,322405.13000000006
5091,36,20110930,314910.37
5092,36,20111007,346137.87
5093,36,20111014,342076.99000000005
5094,36,20111021,328633.33999999997
5095,36,20111028,306193.81
5096,36,20111104,313387.11
5097,36,20111111,328498.92
5098,36,20111118,332901.93999999994
5099,36,20111125,332811.54999999993
5100,36,20111202,293350.50999999995
5101,36,20111209,312298.37
5102,36,20111216,341503.92
5103,36,20111223,325262.46
5104,36,20111230,287425.22
5105,36,20120106,329467.82
5106,36,20120113,325976.3399999999
5107,36,20120120,330927.21
5108,36,20120127,301444.94
5109,36,20120203,310982.87
5110,36,20120210,335741.9
5111,36,20120217,326316.73
5112,36,20120224,313270.45
5113,36,20120302,315396.72000000003
5114,36,20120309,318674.92999999993
5115,36,20120316,335345.82
5116,36,20120323,317872.51
5117,36,20120330,304144.9000000001
5118,36,20120406,331026.11000000004
5119,36,20120413,339407.94000000006
5120,36,20120420,323915.31999999995
5121,36,20120427,308389.82
5122,36,20120504,312467.5200000001
5123,36,20120511,330518.33999999997
5124,36,20120518,324801.13
5125,36,20120525,306098.17
5126,36,20120601,306005.5299999999
5127,36,20120608,338273.38000000006
5128,36,20120615,333146.88000000006
5129,36,20120622,306411.01000000007
5130,36,20120629,291530.43000000005
5131,36,20120706,306578.88999999996
5132,36,20120713,298337.41000000003
5133,36,20120720,303289.55
5134,36,20120727,279643.42999999993
5135,36,20120803,304989.97
5136,36,20120810,298947.51
5137,36,20120817,314607.22
5138,36,20120824,282545.55
5139,36,20120831,282647.4799999999
5140,36,20120907,293728.57
5141,36,20120914,301893.63000000006
5142,36,20120921,293804.44999999995
5143,36,20120928,270677.98
5144,36,20121005,277137.86
5145,36,20121012,300236.85
5146,36,20121019,287360.05
5147,36,20121026,272489.41
5148,37,20100205,536006.7300000001
5149,37,20100212,529852.7
5150,37,20100219,510382.49999999994
5151,37,20100226,513615.82000000007
5152,37,20100305,519255.6799999998
5153,37,20100312,513015.35000000003
5154,37,20100319,460020.73999999993
5155,37,20100326,515777.97000000015
5156,37,20100402,540189.6999999998
5157,37,20100409,513327.55
5158,37,20100416,524544.83
5159,37,20100423,527019.78
5160,37,20100430,517850.83
5161,37,20100507,543234.7699999999
5162,37,20100514,505196.07999999996
5163,37,20100521,510494.7
5164,37,20100528,532241.22
5165,37,20100604,479195.02
5166,37,20100611,481915.1099999999
5167,37,20100618,505761.62
5168,37,20100625,485419.3900000001
5169,37,20100702,498292.52999999997
5170,37,20100709,502456.04
5171,37,20100716,485150.01000000007
5172,37,20100723,491998.12000000005
5173,37,20100730,487912.95000000007
5174,37,20100806,508576.61999999994
5175,37,20100813,491815.82999999996
5176,37,20100820,486930.7200000001
5177,37,20100827,512157.25
5178,37,20100903,510427.53
5179,37,20100910,510296.07
5180,37,20100917,501251.39999999997
5181,37,20100924,494265.48000000004
5182,37,20101001,529877.9299999999
5183,37,20101008,524483.6500000001
5184,37,20101015,498925.86
5185,37,20101022,510425.3999999999
5186,37,20101029,514485.9
5187,37,20101105,539683.42
5188,37,20101112,517546.6900000001
5189,37,20101119,518124.1600000001
5190,37,20101126,518220.72000000003
5191,37,20101203,508213.13999999996
5192,37,20101210,511207.51999999996
5193,37,20101217,534285.21
5194,37,20101224,576809.9199999999
5195,37,20101231,460331.69999999995
5196,37,20110107,542464.02
5197,37,20110114,525616.9
5198,37,20110121,526486.82
5199,37,20110128,513672.36000000004
5200,37,20110204,583835.1799999999
5201,37,20110211,522514.31999999995
5202,37,20110218,536840.6900000001
5203,37,20110225,514758.19
5204,37,20110304,527572.25
5205,37,20110311,505610.39999999997
5206,37,20110318,478503.06
5207,37,20110325,522105.93000000005
5208,37,20110401,534578.78
5209,37,20110408,543703.1599999999
5210,37,20110415,543775.8699999999
5211,37,20110422,526434.37
5212,37,20110429,502918.18
5213,37,20110506,547513.2999999999
5214,37,20110513,511871.63
5215,37,20110520,533564.4199999999
5216,37,20110527,507086.75000000006
5217,37,20110603,500381.23000000004
5218,37,20110610,509647.25000000006
5219,37,20110617,525132.3600000001
5220,37,20110624,509276.22
5221,37,20110701,517021.3000000001
5222,37,20110708,489059.9300000001
5223,37,20110715,498749.62
5224,37,20110722,505543.53
5225,37,20110729,504974.95
5226,37,20110805,510787.46
5227,37,20110812,502504.3900000001
5228,37,20110819,506897.98000000004
5229,37,20110826,527947.21
5230,37,20110902,530367.83
5231,37,20110909,506273.7400000001
5232,37,20110916,513341.9400000001
5233,37,20110923,516556.94
5234,37,20110930,516402.0999999999
5235,37,20111007,522816.85000000003
5236,37,20111014,513636.01000000007
5237,37,20111021,522784.33
5238,37,20111028,517355.44
5239,37,20111104,555925.6000000001
5240,37,20111111,501268.7800000001
5241,37,20111118,527495.0900000001
5242,37,20111125,522554.04000000004
5243,37,20111202,527117.8099999999
5244,37,20111209,537224.5200000001
5245,37,20111216,533905.6699999999
5246,37,20111223,605791.46
5247,37,20111230,451327.61
5248,37,20120106,558343.5700000001
5249,37,20120113,546221.4
5250,37,20120120,543894.0700000001
5251,37,20120127,514116.58
5252,37,20120203,555424.2399999999
5253,37,20120210,527041.46
5254,37,20120217,541071.29
5255,37,20120224,518696.89
5256,37,20120302,525559.17
5257,37,20120309,535937.25
5258,37,20120316,484588.33999999997
5259,37,20120323,520887.23
5260,37,20120330,533734.94
5261,37,20120406,564848.78
5262,37,20120413,506973.1700000001
5263,37,20120420,523483.19000000006
5264,37,20120427,528807.4500000001
5265,37,20120504,535311.64
5266,37,20120511,527983.04
5267,37,20120518,534847.9600000001
5268,37,20120525,540625.79
5269,37,20120601,531811.85
5270,37,20120608,528940.7799999999
5271,37,20120615,508573.16000000003
5272,37,20120622,484032.75
5273,37,20120629,508309.8099999999
5274,37,20120706,519498.3200000001
5275,37,20120713,506005.47000000003
5276,37,20120720,503744.56
5277,37,20120727,514489.17000000004
5278,37,20120803,521959.28
5279,37,20120810,500964.58999999997
5280,37,20120817,509633.7100000001
5281,37,20120824,522665.04
5282,37,20120831,538344.1
5283,37,20120907,526838.14
5284,37,20120914,514651.74000000005
5285,37,20120921,521320.98
5286,37,20120928,527953.1399999999
5287,37,20121005,546122.3700000001
5288,37,20121012,521810.75000000006
5289,37,20121019,551969.1000000002
5290,37,20121026,534738.4299999999
5291,38,20100205,358496.13999999996
5292,38,20100212,342214.9
5293,38,20100219,327237.92
5294,38,20100226,334222.7299999999
5295,38,20100305,372239.88999999996
5296,38,20100312,342023.92000000004
5297,38,20100319,333025.47
5298,38,20100326,335858.11
5299,38,20100402,368929.55000000005
5300,38,20100409,341630.4600000001
5301,38,20100416,337723.48999999993
5302,38,20100423,335121.81999999995
5303,38,20100430,337979.6500000001
5304,38,20100507,383657.43999999994
5305,38,20100514,346174.3
5306,38,20100521,340497.0800000001
5307,38,20100528,326469.43
5308,38,20100604,376184.88000000006
5309,38,20100611,354828.64999999997
5310,38,20100618,335691.85000000003
5311,38,20100625,322046.7600000002
5312,38,20100702,361181.4799999999
5313,38,20100709,343850.34
5314,38,20100716,338277.71
5315,38,20100723,328336.8499999999
5316,38,20100730,336378.38
5317,38,20100806,378574.44
5318,38,20100813,341400.72
5319,38,20100820,329139.7300000001
5320,38,20100827,322868.56000000006
5321,38,20100903,377096.54999999993
5322,38,20100910,336227.69000000006
5323,38,20100917,336253.18999999994
5324,38,20100924,330604.9
5325,38,20101001,360256.5800000001
5326,38,20101008,351271.36
5327,38,20101015,337743.25999999995
5328,38,20101022,339042.18000000005
5329,38,20101029,341219.63000000006
5330,38,20101105,380870.09
5331,38,20101112,340147.2
5332,38,20101119,348593.99
5333,38,20101126,360857.98
5334,38,20101203,351925.36000000004
5335,38,20101210,355965.23000000004
5336,38,20101217,334441.15
5337,38,20101224,369106.72
5338,38,20101231,303908.81
5339,38,20110107,386344.54
5340,38,20110114,356138.79
5341,38,20110121,341098.07999999996
5342,38,20110128,357557.16000000003
5343,38,20110204,402341.76
5344,38,20110211,377672.46
5345,38,20110218,364606.7
5346,38,20110225,354232.3400000001
5347,38,20110304,405429.43000000005
5348,38,20110311,357897.18000000005
5349,38,20110318,349459.95
5350,38,20110325,351541.61999999994
5351,38,20110401,382098.13000000006
5352,38,20110408,392152.29999999993
5353,38,20110415,362758.94
5354,38,20110422,362952.33999999997
5355,38,20110429,344225.99
5356,38,20110506,422186.6499999999
5357,38,20110513,366977.79000000004
5358,38,20110520,365730.75999999995
5359,38,20110527,356886.10000000003
5360,38,20110603,396826.06
5361,38,20110610,381763.02
5362,38,20110617,356796.99999999994
5363,38,20110624,354078.95
5364,38,20110701,387334.0399999999
5365,38,20110708,399699.17
5366,38,20110715,367181.70999999996
5367,38,20110722,365562.67000000004
5368,38,20110729,355131.32999999996
5369,38,20110805,437631.44
5370,38,20110812,387844.05000000005
5371,38,20110819,362224.7
5372,38,20110826,365672.55
5373,38,20110902,416953.51000000007
5374,38,20110909,397771.68000000005
5375,38,20110916,408188.87999999995
5376,38,20110923,394665.2799999999
5377,38,20110930,366819.84
5378,38,20111007,449516.29
5379,38,20111014,400430.77999999997
5380,38,20111021,402709.17
5381,38,20111028,378539.17
5382,38,20111104,436970.10000000003
5383,38,20111111,411116.94999999995
5384,38,20111118,392003.13000000006
5385,38,20111125,393715.70999999996
5386,38,20111202,411252.02
5387,38,20111209,435401.64
5388,38,20111216,404283.8400000001
5389,38,20111223,419717.41000000003
5390,38,20111230,342667.35
5391,38,20120106,478483.19999999995
5392,38,20120113,423260.82
5393,38,20120120,405215.9099999999
5394,38,20120127,412882.31000000006
5395,38,20120203,457711.68000000005
5396,38,20120210,469787.38000000006
5397,38,20120217,415513.9699999999
5398,38,20120224,409411.61000000004
5399,38,20120302,471115.3799999999
5400,38,20120309,452792.5300000001
5401,38,20120316,428465.11
5402,38,20120323,412456.4800000001
5403,38,20120330,408679.3599999999
5404,38,20120406,499267.66
5405,38,20120413,435790.7399999999
5406,38,20120420,401615.7999999999
5407,38,20120427,419964.77
5408,38,20120504,491755.68999999994
5409,38,20120511,429914.60000000003
5410,38,20120518,412314.70999999996
5411,38,20120525,422810.12000000005
5412,38,20120601,435579.7000000001
5413,38,20120608,448110.25
5414,38,20120615,430222.07
5415,38,20120622,405938.35000000003
5416,38,20120629,404634.36000000004
5417,38,20120706,471086.22
5418,38,20120713,416036.75000000006
5419,38,20120720,441683.74
5420,38,20120727,407186.4700000001
5421,38,20120803,469311.17000000004
5422,38,20120810,436690.13000000006
5423,38,20120817,411866.46
5424,38,20120824,397428.2199999999
5425,38,20120831,424904.95000000007
5426,38,20120907,490274.81999999995
5427,38,20120914,430944.39
5428,38,20120921,409600.98
5429,38,20120928,398468.0800000001
5430,38,20121005,458479.00999999995
5431,38,20121012,437320.66000000003
5432,38,20121019,428806.46
5433,38,20121026,417290.38
5434,39,20100205,1230596.8000000003
5435,39,20100212,1266229.0700000003
5436,39,20100219,1230591.9700000004
5437,39,20100226,1168582.0199999998
5438,39,20100305,1266254.2099999997
5439,39,20100312,1244391.83
5440,39,20100319,1301590.13
5441,39,20100326,1235094.6600000004
5442,39,20100402,1463942.62
5443,39,20100409,1327035.2699999996
5444,39,20100416,1242874.9800000002
5445,39,20100423,1280231.8500000003
5446,39,20100430,1263836.5899999996
5447,39,20100507,1355704.2100000002
5448,39,20100514,1226997.7000000002
5449,39,20100521,1350673.98
5450,39,20100528,1365541.5900000003
5451,39,20100604,1512207.95
5452,39,20100611,1371405.3300000003
5453,39,20100618,1368312.4499999997
5454,39,20100625,1280414.8
5455,39,20100702,1352547.7
5456,39,20100709,1330473.47
5457,39,20100716,1339811.6800000002
5458,39,20100723,1314651.8300000008
5459,39,20100730,1308222.2400000005
5460,39,20100806,1409989.6699999997
5461,39,20100813,1371465.6600000004
5462,39,20100820,1471816.52
5463,39,20100827,1417515.9300000004
5464,39,20100903,1345167.6099999996
5465,39,20100910,1279666.4700000004
5466,39,20100917,1252915.4299999995
5467,39,20100924,1199449.5399999996
5468,39,20101001,1219583.9100000001
5469,39,20101008,1286598.59
5470,39,20101015,1238742.0
5471,39,20101022,1261109.0099999995
5472,39,20101029,1294769.0799999996
5473,39,20101105,1293707.1899999997
5474,39,20101112,1291398.71
5475,39,20101119,1370659.5400000003
5476,39,20101126,2149355.2
5477,39,20101203,1431910.9799999995
5478,39,20101210,1630564.48
5479,39,20101217,1842172.4600000004
5480,39,20101224,2495489.25
5481,39,20101231,1230012.16
5482,39,20110107,1224475.1199999996
5483,39,20110114,1193199.3900000001
5484,39,20110121,1243370.7399999995
5485,39,20110128,1158698.44
5486,39,20110204,1343773.94
5487,39,20110211,1227893.8900000001
5488,39,20110218,1335233.7399999998
5489,39,20110225,1240921.19
5490,39,20110304,1316385.4299999997
5491,39,20110311,1283716.8099999998
5492,39,20110318,1348410.0500000005
5493,39,20110325,1284334.7900000005
5494,39,20110401,1316849.3599999999
5495,39,20110408,1350646.1599999997
5496,39,20110415,1348031.55
5497,39,20110422,1563140.85
5498,39,20110429,1379651.8699999999
5499,39,20110506,1370920.8699999999
5500,39,20110513,1325022.7699999996
5501,39,20110520,1373907.21
5502,39,20110527,1406124.14
5503,39,20110603,1541745.5899999996
5504,39,20110610,1442092.08
5505,39,20110617,1451392.67
5506,39,20110624,1363167.9500000004
5507,39,20110701,1429829.3599999996
5508,39,20110708,1414564.5299999998
5509,39,20110715,1380257.12
5510,39,20110722,1416005.59
5511,39,20110729,1426418.5299999998
5512,39,20110805,1518790.8900000004
5513,39,20110812,1514055.9700000002
5514,39,20110819,1629066.8999999997
5515,39,20110826,1573898.6299999994
5516,39,20110902,1465089.8499999996
5517,39,20110909,1429345.86
5518,39,20110916,1372500.6300000001
5519,39,20110923,1338657.9500000004
5520,39,20110930,1311775.83
5521,39,20111007,1443884.39
5522,39,20111014,1384721.84
5523,39,20111021,1465283.29
5524,39,20111028,1472663.0999999999
5525,39,20111104,1553629.5900000003
5526,39,20111111,1456957.38
5527,39,20111118,1510397.2699999993
5528,39,20111125,2338832.4000000004
5529,39,20111202,1632894.5799999994
5530,39,20111209,1781528.769999999
5531,39,20111216,1991824.0499999998
5532,39,20111223,2554482.8400000003
5533,39,20111230,1537139.5600000003
5534,39,20120106,1478537.93
5535,39,20120113,1369125.3700000003
5536,39,20120120,1394841.0299999998
5537,39,20120127,1320301.61
5538,39,20120203,1396150.1499999994
5539,39,20120210,1442988.4399999997
5540,39,20120217,1511041.69
5541,39,20120224,1412065.04
5542,39,20120302,1453047.0199999998
5543,39,20120309,1470764.3499999994
5544,39,20120316,1522421.0700000008
5545,39,20120323,1469593.3699999999
5546,39,20120330,1499727.02
5547,39,20120406,1764847.9400000002
5548,39,20120413,1580732.7299999997
5549,39,20120420,1433391.0399999996
5550,39,20120427,1456997.2000000002
5551,39,20120504,1512227.34
5552,39,20120511,1470792.4100000004
5553,39,20120518,1522978.5399999998
5554,39,20120525,1596036.6600000001
5555,39,20120601,1640476.7699999998
5556,39,20120608,1623442.24
5557,39,20120615,1587499.8200000003
5558,39,20120622,1532316.7899999998
5559,39,20120629,1492388.9799999997
5560,39,20120706,1659221.9900000005
5561,39,20120713,1471261.7600000002
5562,39,20120720,1582168.27
5563,39,20120727,1487797.5399999998
5564,39,20120803,1608277.74
5565,39,20120810,1641867.9200000004
5566,39,20120817,1720221.9099999995
5567,39,20120824,1724669.75
5568,39,20120831,1710923.94
5569,39,20120907,1609811.7500000005
5570,39,20120914,1447614.08
5571,39,20120921,1555672.5099999998
5572,39,20120928,1495607.0699999996
5573,39,20121005,1574408.6700000002
5574,39,20121012,1494417.0699999998
5575,39,20121019,1577486.3300000005
5576,39,20121026,1569502.0000000002
5577,40,20100205,1001943.8000000002
5578,40,20100212,955338.2899999999
5579,40,20100219,916289.2
5580,40,20100226,863917.4099999999
5581,40,20100305,990152.2799999997
5582,40,20100312,899352.4000000001
5583,40,20100319,894865.3000000002
5584,40,20100326,873354.5799999998
5585,40,20100402,1041202.1300000001
5586,40,20100409,919839.19
5587,40,20100416,882636.9600000002
5588,40,20100423,844958.49
5589,40,20100430,816838.3099999998
5590,40,20100507,1009797.0599999998
5591,40,20100514,907262.4700000001
5592,40,20100521,885613.91
5593,40,20100528,1008483.0699999997
5594,40,20100604,1052429.03
5595,40,20100611,1007574.6699999999
5596,40,20100618,973105.2999999996
5597,40,20100625,940405.03
5598,40,20100702,1087578.78
5599,40,20100709,1058250.91
5600,40,20100716,959229.09
5601,40,20100723,922341.8200000001
5602,40,20100730,953393.0199999999
5603,40,20100806,1057295.8699999996
5604,40,20100813,924011.7600000002
5605,40,20100820,932397.0000000001
5606,40,20100827,922328.0199999999
5607,40,20100903,976453.3400000001
5608,40,20100910,967310.8199999997
5609,40,20100917,855046.9500000001
5610,40,20100924,844373.31
5611,40,20101001,891152.33
5612,40,20101008,972405.3800000001
5613,40,20101015,917883.1699999999
5614,40,20101022,882180.9100000001
5615,40,20101029,875038.84
5616,40,20101105,968270.66
5617,40,20101112,935481.3200000001
5618,40,20101119,852452.93
5619,40,20101126,1166142.8499999996
5620,40,20101203,1000582.0599999999
5621,40,20101210,1111215.72
5622,40,20101217,1179036.3000000005
5623,40,20101224,1648829.18
5624,40,20101231,811318.2999999999
5625,40,20110107,894280.1900000001
5626,40,20110114,771315.62
5627,40,20110121,764014.75
5628,40,20110128,775910.4300000003
5629,40,20110204,904261.6500000001
5630,40,20110211,931939.5199999998
5631,40,20110218,968694.4499999997
5632,40,20110225,888869.2700000001
5633,40,20110304,977070.6200000001
5634,40,20110311,860255.5800000001
5635,40,20110318,871024.2600000001
5636,40,20110325,834621.39
5637,40,20110401,841889.0799999998
5638,40,20110408,947753.3200000002
5639,40,20110415,874446.32
5640,40,20110422,965056.4
5641,40,20110429,847246.5
5642,40,20110506,1016752.5499999998
5643,40,20110513,903864.02
5644,40,20110520,907110.8300000001
5645,40,20110527,972373.8099999998
5646,40,20110603,1075687.74
5647,40,20110610,984336.0399999998
5648,40,20110617,971422.6699999999
5649,40,20110624,977103.64
5650,40,20110701,1048866.3
5651,40,20110708,1107366.06
5652,40,20110715,953252.1399999998
5653,40,20110722,980642.1000000004
5654,40,20110729,929096.9000000003
5655,40,20110805,1063818.2000000002
5656,40,20110812,955506.9500000001
5657,40,20110819,943237.1199999999
5658,40,20110826,969611.3000000003
5659,40,20110902,957298.2599999998
5660,40,20110909,1021391.9899999999
5661,40,20110916,890661.7899999998
5662,40,20110923,876583.98
5663,40,20110930,912857.0999999997
5664,40,20111007,1070389.9800000002
5665,40,20111014,936751.6799999999
5666,40,20111021,942319.6499999998
5667,40,20111028,941675.9499999997
5668,40,20111104,1011321.18
5669,40,20111111,1037687.0699999998
5670,40,20111118,905399.9899999998
5671,40,20111125,1230011.9500000004
5672,40,20111202,1059676.6199999996
5673,40,20111209,1158708.9799999997
5674,40,20111216,1198670.1900000002
5675,40,20111223,1601585.7000000004
5676,40,20111230,908853.1499999999
5677,40,20120106,954576.86
5678,40,20120113,780607.52
5679,40,20120120,811365.4199999999
5680,40,20120127,770157.2900000002
5681,40,20120203,979552.3400000003
5682,40,20120210,999785.4799999997
5683,40,20120217,975500.8699999999
5684,40,20120224,919301.8099999999
5685,40,20120302,927732.0199999999
5686,40,20120309,954233.8699999999
5687,40,20120316,891154.1800000003
5688,40,20120323,844490.86
5689,40,20120330,871945.6399999999
5690,40,20120406,1132064.2299999997
5691,40,20120413,857811.1699999999
5692,40,20120420,896979.9299999999
5693,40,20120427,875372.9099999999
5694,40,20120504,993311.5899999996
5695,40,20120511,967729.35
5696,40,20120518,896295.4099999995
5697,40,20120525,991054.4899999999
5698,40,20120601,1037464.2699999999
5699,40,20120608,1079386.8800000004
5700,40,20120615,977950.28
5701,40,20120622,1033552.1800000003
5702,40,20120629,988764.84
5703,40,20120706,1182901.5599999998
5704,40,20120713,979848.71
5705,40,20120720,968502.38
5706,40,20120727,954396.8499999997
5707,40,20120803,1068346.76
5708,40,20120810,1007906.43
5709,40,20120817,969387.4800000001
5710,40,20120824,945318.4699999995
5711,40,20120831,987264.6699999999
5712,40,20120907,1088248.4
5713,40,20120914,901709.82
5714,40,20120921,899768.4000000001
5715,40,20120928,919595.4399999997
5716,40,20121005,1069112.0000000002
5717,40,20121012,982523.2599999999
5718,40,20121019,918170.5000000001
5719,40,20121026,921264.5199999998
5720,41,20100205,1086533.18
5721,41,20100212,1075656.3399999999
5722,41,20100219,1052034.7399999998
5723,41,20100226,991941.7299999999
5724,41,20100305,1063557.4900000002
5725,41,20100312,1023997.7099999998
5726,41,20100319,1006597.6900000001
5727,41,20100326,1015196.46
5728,41,20100402,1168826.39
5729,41,20100409,1082158.21
5730,41,20100416,1043388.7899999997
5731,41,20100423,1067340.74
5732,41,20100430,1063960.1099999999
5733,41,20100507,1175738.22
5734,41,20100514,1116439.02
5735,41,20100521,1163234.33
5736,41,20100528,1246654.2400000005
5737,41,20100604,1305068.0999999999
5738,41,20100611,1217199.3900000001
5739,41,20100618,1202963.0599999994
5740,41,20100625,1174209.52
5741,41,20100702,1273279.7900000003
5742,41,20100709,1176079.59
5743,41,20100716,1179788.3800000006
5744,41,20100723,1192213.8700000003
5745,41,20100730,1211136.6300000001
5746,41,20100806,1338132.7200000004
5747,41,20100813,1285976.5300000003
5748,41,20100820,1353838.39
5749,41,20100827,1173131.6300000004
5750,41,20100903,1223355.5
5751,41,20100910,1172672.2699999998
5752,41,20100917,1111170.9100000001
5753,41,20100924,1110941.78
5754,41,20101001,1109216.3499999999
5755,41,20101008,1162042.24
5756,41,20101015,1133913.3300000003
5757,41,20101022,1156003.7
5758,41,20101029,1144854.5600000003
5759,41,20101105,1163878.4899999998
5760,41,20101112,1175326.23
5761,41,20101119,1172155.2800000005
5762,41,20101126,1866681.5700000008
5763,41,20101203,1220115.7499999998
5764,41,20101210,1434908.13
5765,41,20101217,1627904.6800000002
5766,41,20101224,2225016.7300000004
5767,41,20101231,1001790.1600000001
5768,41,20110107,1153596.5300000005
5769,41,20110114,1052609.1600000001
5770,41,20110121,1088025.8000000003
5771,41,20110128,1026439.9299999999
5772,41,20110204,1179420.5000000005
5773,41,20110211,1150003.3600000003
5774,41,20110218,1203399.64
5775,41,20110225,1099714.93
5776,41,20110304,1229257.7
5777,41,20110311,1159089.6
5778,41,20110318,1115504.26
5779,41,20110325,1140578.16
5780,41,20110401,1179125.48
5781,41,20110408,1206252.12
5782,41,20110415,1192982.0699999998
5783,41,20110422,1304481.7499999998
5784,41,20110429,1178841.05
5785,41,20110506,1244956.9099999997
5786,41,20110513,1270025.74
5787,41,20110520,1244542.33
5788,41,20110527,1278304.33
5789,41,20110603,1297584.9500000007
5790,41,20110610,1311690.11
5791,41,20110617,1289151.84
5792,41,20110624,1244381.9799999997
5793,41,20110701,1333347.78
5794,41,20110708,1338862.5800000003
5795,41,20110715,1245772.6999999995
5796,41,20110722,1292830.9300000002
5797,41,20110729,1248330.0999999999
5798,41,20110805,1402233.6899999997
5799,41,20110812,1356689.88
5800,41,20110819,1412959.97
5801,41,20110826,1328740.71
5802,41,20110902,1283849.3800000004
5803,41,20110909,1280958.97
5804,41,20110916,1197019.39
5805,41,20110923,1173059.79
5806,41,20110930,1160619.61
5807,41,20111007,1277882.7699999998
5808,41,20111014,1247130.2199999995
5809,41,20111021,1214944.2899999998
5810,41,20111028,1274463.02
5811,41,20111104,1315684.8600000003
5812,41,20111111,1302499.2299999997
5813,41,20111118,1230118.02
5814,41,20111125,1906713.3500000003
5815,41,20111202,1292436.2300000002
5816,41,20111209,1548661.4500000004
5817,41,20111216,1682368.3200000005
5818,41,20111223,2263722.6799999997
5819,41,20111230,1264014.1600000001
5820,41,20120106,1208191.6099999999
5821,41,20120113,1134767.28
5822,41,20120120,1116295.2400000002
5823,41,20120127,1079398.81
5824,41,20120203,1208825.6
5825,41,20120210,1238844.5600000005
5826,41,20120217,1330451.4600000002
5827,41,20120224,1224915.6600000001
5828,41,20120302,1239813.2599999995
5829,41,20120309,1243814.7700000003
5830,41,20120316,1201511.62
5831,41,20120323,1215354.3800000001
5832,41,20120330,1239423.1900000002
5833,41,20120406,1460234.3100000003
5834,41,20120413,1323004.7299999995
5835,41,20120420,1220815.33
5836,41,20120427,1248950.65
5837,41,20120504,1359770.7299999997
5838,41,20120511,1353285.0999999999
5839,41,20120518,1331514.44
5840,41,20120525,1424500.47
5841,41,20120601,1374891.3599999996
5842,41,20120608,1436383.8399999996
5843,41,20120615,1384584.5900000005
5844,41,20120622,1386407.17
5845,41,20120629,1355600.0099999998
5846,41,20120706,1456300.8900000001
5847,41,20120713,1332594.07
5848,41,20120720,1347175.93
5849,41,20120727,1344723.97
5850,41,20120803,1439607.3499999999
5851,41,20120810,1504545.9400000002
5852,41,20120817,1560590.0499999993
5853,41,20120824,1464462.8499999999
5854,41,20120831,1360517.5199999998
5855,41,20120907,1392143.8200000003
5856,41,20120914,1306644.2500000005
5857,41,20120921,1276609.3599999999
5858,41,20120928,1307928.0100000002
5859,41,20121005,1400160.95
5860,41,20121012,1409544.97
5861,41,20121019,1326197.2399999998
5862,41,20121026,1316542.5899999999
5863,42,20100205,543384.01
5864,42,20100212,575709.9600000001
5865,42,20100219,508794.87
5866,42,20100226,491510.5800000001
5867,42,20100305,554972.4199999999
5868,42,20100312,588363.62
5869,42,20100319,519914.10000000003
5870,42,20100326,478021.68000000005
5871,42,20100402,505907.41000000003
5872,42,20100409,582552.2600000001
5873,42,20100416,549528.16
5874,42,20100423,492364.76999999996
5875,42,20100430,477615.86999999994
5876,42,20100507,582846.22
5877,42,20100514,564345.55
5878,42,20100521,504403.16000000003
5879,42,20100528,484097.02999999997
5880,42,20100604,556046.12
5881,42,20100611,607218.6
5882,42,20100618,529418.64
5883,42,20100625,484327.56
5884,42,20100702,507168.79999999993
